instrument,t_signal,t_start,t_end,side,ret,label,uniqueness_weight,sigma
pl1s,2020-09-08,2020-09-09,2020-09-23,1,-0.09157395591482764,0,0.13164436573527483,0.02629435486472616
pl1s,2020-09-09,2020-09-10,2020-09-22,1,-0.09089272648439906,0,0.12857543690877024,0.026122874753088964
pl1s,2020-09-14,2020-09-15,2020-09-21,-1,0.11261176479890622,1,0.14246031746031745,0.025594866486877768
pl1s,2020-09-15,2020-09-16,2020-09-21,-1,0.103714636003291,1,0.15029761904761904,0.0255410269426731
pl1s,2020-09-16,2020-09-17,2020-09-23,1,-0.09804019248248608,0,0.15547619047619046,0.025331521998763925
pl1s,2020-09-17,2020-09-18,2020-09-22,1,-0.08823244292793042,0,0.1369047619047619,0.02590634977125483
pl1s,2020-09-18,2020-09-21,2020-10-05,1,0.022354792539425183,1,0.20173160173160173,0.02566962177484207
pl1s,2020-09-21,2020-09-22,2020-10-06,1,0.004722151016427034,1,0.20173160173160173,0.02713701138215373
pl1s,2020-09-22,2020-09-23,2020-10-07,1,0.018631186333650795,1,0.20010822510822512,0.027022002681145935
pl1s,2020-09-25,2020-09-28,2020-10-12,1,-0.017084762453507096,0,0.1518759018759019,0.026350624849765
pl1s,2020-09-28,2020-09-29,2020-10-13,1,-0.02755679733579619,0,0.13823953823953827,0.027001423431648918
pl1s,2020-09-30,2020-10-01,2020-10-15,1,-0.050596430255829716,0,0.11923127377672832,0.026546779200180268
pl1s,2020-10-01,2020-10-02,2020-10-16,1,-0.025104970420266604,0,0.11234422143513051,0.02628769029703421
pl1s,2020-10-02,2020-10-05,2020-10-19,1,-0.04660949943998727,0,0.10762167125803489,0.026126394595113622
pl1s,2020-10-05,2020-10-06,2020-10-20,1,0.008011029340790898,1,0.10452249770431589,0.025952090627319607
pl1s,2020-10-06,2020-10-07,2020-10-21,1,0.030785642432587856,1,0.10142332415059686,0.02626270741293523
pl1s,2020-10-07,2020-10-08,2020-10-22,1,0.022884293830577995,1,0.09832415059687788,0.026005540262901233
pl1s,2020-10-08,2020-10-09,2020-10-23,1,0.013770345306180154,1,0.09522497704315885,0.025749079654220457
pl1s,2020-10-09,2020-10-12,2020-10-26,1,0.0012544906811680079,1,0.09338842975206613,0.025967370096712485
pl1s,2020-10-12,2020-10-13,2020-10-27,1,0.015340338315995794,1,0.09256198347107439,0.025864242324691006
pl1s,2020-10-13,2020-10-14,2020-10-28,1,0.013345803238062892,1,0.09173553719008264,0.025610112028083075
pl1s,2020-10-14,2020-10-15,2020-10-29,1,-0.013794934677104465,0,0.09090909090909091,0.025400499192790627
pl1s,2020-10-15,2020-10-16,2020-10-30,1,-0.024336067398234462,0,0.09090909090909091,0.025148799579169462
pl1s,2020-10-16,2020-10-19,2020-11-02,1,-0.004643072763202305,0,0.09090909090909091,0.024938476656782053
pl1s,2020-10-19,2020-10-20,2020-11-03,1,-0.002625122776668931,0,0.09090909090909091,0.02470493078719843
pl1s,2020-10-20,2020-10-21,2020-11-04,1,-0.026985764526013867,0,0.09090909090909091,0.024569348115408184
pl1s,2020-10-21,2020-10-22,2020-11-05,1,0.01782658339792942,1,0.09090909090909091,0.024472441453946184
pl1s,2020-10-22,2020-10-23,2020-11-06,1,-0.00808376032331104,0,0.09090909090909091,0.024278696041057018
pl1s,2020-10-23,2020-10-26,2020-11-09,1,-0.011462757335299223,0,0.09090909090909091,0.0243032177916695
pl1s,2020-10-26,2020-10-27,2020-11-10,1,0.006631100446115923,1,0.09090909090909091,0.024503578261527457
pl1s,2020-10-27,2020-10-28,2020-11-11,1,-0.007916970959686687,0,0.09090909090909091,0.024309176550848945
pl1s,2020-10-28,2020-10-29,2020-11-12,1,0.039809121524989166,1,0.09090909090909091,0.024138223351859823
pl1s,2020-10-29,2020-10-30,2020-11-13,1,0.05458819028090023,1,0.09090909090909091,0.02424350362877092
pl1s,2020-10-30,2020-11-02,2020-11-16,1,0.07614196964876996,1,0.09090909090909091,0.02400229813771369
pl1s,2020-11-02,2020-11-03,2020-11-17,1,0.06856611377078714,1,0.09090909090909091,0.0238445416594287
pl1s,2020-11-03,2020-11-04,2020-11-18,1,0.08880075697791145,1,0.09274563820018367,0.023750931877559226
pl1s,2020-11-04,2020-11-05,2020-11-19,1,0.05575604070376183,1,0.09458218549127641,0.023525997498436386
pl1s,2020-11-05,2020-11-06,2020-11-20,1,0.06228448170248413,1,0.09641873278236916,0.023778093828622452
pl1s,2020-11-06,2020-11-09,2020-11-17,1,0.07728976872957283,1,0.09090909090909093,0.023541719714411692
pl1s,2020-11-09,2020-11-10,2020-11-24,1,0.07091030316412894,1,0.10135445362718092,0.02385822686811186
pl1s,2020-11-10,2020-11-11,2020-11-17,1,0.07648308473047383,1,0.09090909090909091,0.02397443633343039
pl1s,2020-11-11,2020-11-12,2020-11-20,1,0.07955529339863965,1,0.09956709956709957,0.024056930203596394
pl1s,2020-11-12,2020-11-13,2020-11-25,1,0.07914945169895038,1,0.10592031425364759,0.023960625880931914
pl1s,2020-11-13,2020-11-16,2020-12-01,1,0.07915489922404717,1,0.11248852157943068,0.023798918793241853
pl1s,2020-11-16,2020-11-17,2020-12-02,1,0.0769926590578045,1,0.11721107175652629,0.02405038300002865
pl1s,2020-11-17,2020-11-18,2020-12-03,1,0.08822002685839436,1,0.12193362193362192,0.02384817990751178
pl1s,2020-11-18,2020-11-19,2020-12-03,1,0.08758924466712337,1,0.123015873015873,0.02368790236430528
pl1s,2020-11-19,2020-11-20,2020-12-03,1,0.08161657537017497,1,0.12433862433862432,0.023452360074457664
pl1s,2020-11-20,2020-11-23,2020-12-01,1,0.07463681924589771,1,0.12037037037037036,0.023228432238923583
pl1s,2020-11-23,2020-11-24,2020-12-03,1,0.0804680500556465,1,0.12613378684807255,0.023337145251932045
pl1s,2020-11-24,2020-11-25,2020-12-04,1,0.10093746729582254,1,0.14597505668934238,0.023420668485111755
pl1s,2020-12-01,2020-12-02,2020-12-16,-1,-0.022760445277938857,0,0.15656893611439066,0.02316038702293508
pl1s,2020-12-02,2020-12-03,2020-12-17,-1,-0.011011745301590103,0,0.15184638593729502,0.022945349395362687
pl1s,2020-12-03,2020-12-04,2020-12-18,-1,0.028075004281576277,1,0.14712383576019938,0.022956096223023612
pl1s,2020-12-04,2020-12-07,2020-12-21,-1,0.03239094637679152,1,0.132661025842844,0.023104598032203154
pl1s,2020-12-07,2020-12-08,2020-12-22,-1,0.02629573057396506,1,0.11819821592548863,0.02314857889860966
pl1s,2020-12-08,2020-12-09,2020-12-23,-1,0.00035237180026825854,1,0.10828086055358782,0.02301031881568368
pl1s,2020-12-09,2020-12-10,2020-12-24,-1,-0.001437850360137105,0,0.10139380821199002,0.02296166079557837
pl1s,2020-12-10,2020-12-11,2020-12-28,-1,-0.020726595120022395,0,0.09667125803489439,0.022753636956758277
pl1s,2020-12-11,2020-12-14,2020-12-29,-1,-0.03959888347685325,0,0.09357208448117539,0.0225550406408452
pl1s,2020-12-14,2020-12-15,2020-12-30,-1,-0.03138349652447747,0,0.09173553719008264,0.022359872186198823
pl1s,2020-12-15,2020-12-16,2020-12-31,-1,-0.03579191970883233,0,0.09090909090909091,0.022334554435744794
pl1s,2020-12-16,2020-12-17,2021-01-04,-1,-0.01453385748796343,0,0.09090909090909091,0.022128793500538965
pl1s,2020-12-17,2020-12-18,2021-01-05,-1,-0.06513414924471306,0,0.09090909090909091,0.02197166006240451
pl1s,2020-12-18,2020-12-21,2021-01-05,-1,-0.09150357205137727,0,0.09090909090909091,0.02179065558204146
pl1s,2020-12-21,2020-12-22,2021-01-05,-1,-0.09729499927708662,0,0.09090909090909091,0.02194340962037671
pl1s,2020-12-22,2020-12-23,2021-01-05,-1,-0.08935261306757081,0,0.09090909090909091,0.021750402402599848
pl1s,2020-12-23,2020-12-24,2021-01-05,-1,-0.07857005194311828,0,0.09090909090909093,0.02155253265946813
pl1s,2020-12-24,2020-12-28,2021-01-07,-1,-0.06949476311990832,0,0.1038961038961039,0.02137608297013091
pl1s,2020-12-28,2020-12-29,2021-01-13,-1,-0.044271712154047016,0,0.11311163583890856,0.021226351642991755
pl1s,2020-12-29,2020-12-30,2021-01-14,-1,-0.043455519574881585,0,0.11494818313000131,0.021068399007077125
pl1s,2020-12-30,2020-12-31,2021-01-15,-1,-0.009865923002720045,0,0.11804735668372034,0.0209326102137022
pl1s,2020-12-31,2021-01-04,2021-01-19,-1,-0.018951341390459397,0,0.12114653023743932,0.02072603742597138
pl1s,2021-01-04,2021-01-05,2021-01-11,1,-0.06933744163959066,0,0.1288961038961039,0.020564490409780093
pl1s,2021-01-05,2021-01-06,2021-01-21,1,0.015905973802376572,1,0.12608225108225107,0.0211762202542004
pl1s,2021-01-07,2021-01-08,2021-01-25,-1,-0.030700940610270955,0,0.11930014430014432,0.020865604441092506
pl1s,2021-01-08,2021-01-11,2021-01-14,1,0.07539266940064326,1,0.11805555555555555,0.021888302379729396
pl1s,2021-01-11,2021-01-12,2021-01-27,1,0.010434229191343292,1,0.1123048668503214,0.022005842535442098
pl1s,2021-01-12,2021-01-13,2021-01-28,-1,0.03509131981093194,1,0.11003213957759411,0.021973588966574198
pl1s,2021-01-13,2021-01-14,2021-01-29,-1,0.04280668051485126,1,0.10902203856749314,0.022377465647482945
pl1s,2021-01-14,2021-01-15,2021-02-01,-1,-0.04388912750587881,0,0.10801193755739211,0.022211614009351885
pl1s,2021-01-15,2021-01-19,2021-02-02,-1,-0.0036563112090464145,0,0.10573921028466483,0.0225566466545607
pl1s,2021-01-19,2021-01-20,2021-02-03,-1,0.0017033488357132143,1,0.10346648301193756,0.02233223296629714
pl1s,2021-01-20,2021-01-21,2021-02-04,-1,0.022412412807897297,1,0.1022038567493113,0.022284767030897764
pl1s,2021-01-21,2021-01-22,2021-02-05,-1,-0.019068563161510177,0,0.1022038567493113,0.022089602748790512
pl1s,2021-01-22,2021-01-25,2021-02-08,-1,-0.06186454097816707,0,0.10220385674931132,0.022005076372900525
pl1s,2021-01-25,2021-01-26,2021-02-09,-1,-0.0756290418356036,0,0.1060999606454152,0.0218196427621504
pl1s,2021-01-26,2021-01-27,2021-02-08,-1,-0.08540365959746055,0,0.1026936026936027,0.021602545254718674
pl1s,2021-01-28,2021-01-29,2021-02-08,1,0.08521831996467011,1,0.10476190476190476,0.02156098357677702
pl1s,2021-01-29,2021-02-01,2021-02-10,1,0.09068539459929603,1,0.11785714285714285,0.021356987403292036
pl1s,2021-02-01,2021-02-02,2021-02-09,-1,-0.08597677871326237,0,0.1126984126984127,0.02236901385568067
pl1s,2021-02-02,2021-02-03,2021-02-10,1,0.11225459717546116,1,0.1238095238095238,0.022877125353368926
pl1s,2021-02-04,2021-02-05,2021-02-10,1,0.09579148896772782,1,0.13293650793650794,0.022587013042471894
pl1s,2021-02-05,2021-02-08,2021-02-16,1,0.0851091832202151,1,0.1728835978835979,0.022633370352746634
pl1s,2021-02-08,2021-02-09,2021-02-19,1,0.07939846908255088,1,0.17008928571428572,0.02291366379213205
pl1s,2021-02-09,2021-02-10,2021-02-25,-1,0.012427532435819622,1,0.14953430407975865,0.022760187527982992
pl1s,2021-02-10,2021-02-11,2021-02-26,-1,0.05074475958992419,1,0.1426472517381608,0.0232090406750774
pl1s,2021-02-11,2021-02-12,2021-03-01,-1,0.05527260723381655,1,0.13290699199790107,0.02298502109231733
pl1s,2021-02-12,2021-02-16,2021-02-26,-1,0.07655162198633914,1,0.12434664101330767,0.02276956605265982
pl1s,2021-02-16,2021-02-17,2021-03-03,-1,0.062245956144741044,1,0.12392430801521709,0.022606482502301545
pl1s,2021-02-17,2021-02-18,2021-02-26,-1,0.07271494970062786,1,0.11225520511234797,0.022585730278949917
pl1s,2021-02-18,2021-02-19,2021-02-26,-1,0.08704652921548472,1,0.10715488215488217,0.022400327767347884
pl1s,2021-02-19,2021-02-22,2021-02-26,-1,0.07865943337495285,1,0.1035858585858586,0.022223323754605673
pl1s,2021-02-22,2021-02-23,2021-03-04,-1,0.08797248167813976,1,0.11608044733044733,0.0220742306383971
pl1s,2021-02-23,2021-02-24,2021-03-04,-1,0.10254673067472808,1,0.11679035250463822,0.022488767869044995
pl1s,2021-02-24,2021-02-25,2021-03-04,-1,0.08133600539494079,1,0.11958874458874458,0.022320520943766443
pl1s,2021-02-25,2021-02-26,2021-03-12,-1,-0.012575618444171432,0,0.1308113603568149,0.02236894661468058
pl1s,2021-02-26,2021-03-01,2021-03-15,-1,-0.015161903240445085,0,0.13163780663780666,0.02288914580863538
pl1s,2021-03-01,2021-03-02,2021-03-05,-1,0.0735380524937117,1,0.13988095238095238,0.02266477404270892
pl1s,2021-03-02,2021-03-03,2021-03-17,-1,-0.014699353325710263,0,0.12384559884559886,0.022563653697254576
pl1s,2021-03-03,2021-03-04,2021-03-18,1,0.0699026427897369,1,0.12157287157287158,0.022726840491189657
pl1s,2021-03-04,2021-03-05,2021-03-16,1,0.07740080642496494,1,0.1265376984126984,0.023263336310214426
pl1s,2021-03-05,2021-03-08,2021-03-22,1,0.02726793418505924,1,0.11241309195854651,0.023055146377876003
pl1s,2021-03-08,2021-03-09,2021-03-23,1,-0.0004390565786707157,0,0.1055260396169487,0.02299653886288653
pl1s,2021-03-09,2021-03-10,2021-03-24,1,-0.017573962201335114,0,0.10080348943985307,0.02291278233233842
pl1s,2021-03-10,2021-03-11,2021-03-25,1,-0.04043783736185169,0,0.09770431588613407,0.022863643611892748
pl1s,2021-03-11,2021-03-12,2021-03-26,1,-0.018944959149166607,0,0.09586776859504133,0.022637566245887104
pl1s,2021-03-12,2021-03-15,2021-03-29,1,-0.024551571969342767,0,0.09504132231404959,0.022418828223316558
pl1s,2021-03-15,2021-03-16,2021-03-30,1,-0.05250328207187405,0,0.09421487603305785,0.022209186359745933
pl1s,2021-03-16,2021-03-17,2021-03-31,1,-0.00985254895790355,0,0.09338842975206613,0.022002560612369496
pl1s,2021-03-17,2021-03-18,2021-04-01,1,-0.01066442429228509,0,0.09256198347107439,0.021940684453773552
pl1s,2021-03-18,2021-03-19,2021-04-05,1,0.004722656774807099,1,0.09173553719008264,0.021799570664308487
pl1s,2021-03-19,2021-03-22,2021-04-06,1,0.04315913166504526,1,0.09090909090909091,0.021707813875915197
pl1s,2021-03-22,2021-03-23,2021-04-07,1,0.044060721101701006,1,0.09400826446280992,0.021598003084031748
pl1s,2021-03-23,2021-03-24,2021-04-08,1,0.04182082030096268,1,0.09710743801652894,0.021424045273695503
pl1s,2021-03-24,2021-03-25,2021-04-06,1,0.06838845925349624,1,0.09090909090909091,0.021217078099007948
pl1s,2021-03-25,2021-03-26,2021-04-12,1,-0.0058561593178527716,0,0.10204315886134067,0.02127153718367675
pl1s,2021-03-26,2021-03-29,2021-04-13,1,-0.02306611745430498,0,0.10387970615243343,0.021224085915311462
pl1s,2021-03-29,2021-03-30,2021-04-06,1,0.06657741136984718,1,0.09090909090909091,0.02101309113558226
pl1s,2021-03-30,2021-03-31,2021-04-15,1,0.0072751920187030805,1,0.11170142988324806,0.021019493430596455
pl1s,2021-03-31,2021-04-01,2021-04-16,1,8.273693917981717e-05,1,0.11480060343696707,0.021109847345399235
pl1s,2021-04-01,2021-04-05,2021-04-19,1,-0.002731450604604113,0,0.11789977699068607,0.020976245431794296
pl1s,2021-04-05,2021-04-06,2021-04-13,1,-0.06959764924334877,0,0.11468855218855219,0.020767774114848113
pl1s,2021-04-07,2021-04-08,2021-04-13,1,-0.06547792937180574,0,0.11805555555555555,0.02065187638393272
pl1s,2021-04-08,2021-04-09,2021-04-23,1,0.019489644089333957,1,0.12218614718614719,0.02044672301235057
pl1s,2021-04-09,2021-04-12,2021-04-26,1,0.058198239242956085,1,0.11991341991341993,0.020505844495280787
pl1s,2021-04-12,2021-04-13,2021-04-26,1,0.07337928468412347,1,0.12079365079365081,0.020745808216860402
pl1s,2021-04-13,2021-04-14,2021-04-28,1,0.029128272922552156,1,0.1189033189033189,0.020663068389386995
pl1s,2021-04-14,2021-04-15,2021-04-29,1,-0.0021686554469715347,0,0.11500721500721502,0.02059177277615249
pl1s,2021-04-15,2021-04-16,2021-04-30,1,-0.0028998736085883436,0,0.11273448773448776,0.020545969729149117
pl1s,2021-04-16,2021-04-19,2021-05-03,1,0.019371860811320474,1,0.11046176046176047,0.020357409247454234
pl1s,2021-04-20,2021-04-21,2021-05-05,1,0.011540950685690277,1,0.10346648301193756,0.02000702237527945
pl1s,2021-04-21,2021-04-22,2021-05-06,1,0.03982522153198431,1,0.10036730945821853,0.019906009365565594
pl1s,2021-04-22,2021-04-23,2021-05-07,1,0.01720576293077336,1,0.09853076216712581,0.019729366496927254
pl1s,2021-04-23,2021-04-26,2021-05-10,1,0.016171141413942713,1,0.09770431588613407,0.01971024465556867
pl1s,2021-04-26,2021-04-27,2021-05-11,1,-0.006664817706482751,0,0.09687786960514234,0.019546833008244946
pl1s,2021-04-27,2021-04-28,2021-05-12,1,0.011238377586082038,1,0.09504132231404959,0.01935362244340658
pl1s,2021-04-28,2021-04-29,2021-05-13,1,0.007404051955426816,1,0.09421487603305785,0.01968402044620317
pl1s,2021-04-29,2021-04-30,2021-05-14,1,0.014497782758401634,1,0.09338842975206613,0.01957777188456348
pl1s,2021-04-30,2021-05-03,2021-05-17,1,0.011638375935042689,1,0.09256198347107439,0.019397406831216983
pl1s,2021-05-03,2021-05-04,2021-05-18,1,-0.005290802290182306,0,0.09173553719008264,0.019394833745730897
pl1s,2021-05-04,2021-05-05,2021-05-19,1,-0.02238408138573078,0,0.09090909090909091,0.019201849585456232
pl1s,2021-05-05,2021-05-06,2021-05-20,1,-0.04272557575009639,0,0.09090909090909091,0.019018650876699784
pl1s,2021-05-06,2021-05-07,2021-05-21,1,-0.07024629007087846,0,0.09090909090909091,0.019074682174628387
pl1s,2021-05-07,2021-05-10,2021-05-21,1,-0.07897650424514424,0,0.09090909090909091,0.018894432233067245
pl1s,2021-05-10,2021-05-11,2021-05-21,1,-0.05958785683266665,0,0.09090909090909091,0.018732031455446697
pl1s,2021-05-11,2021-05-12,2021-05-26,1,-0.021187058546786375,0,0.09667125803489442,0.018783132548796145
pl1s,2021-05-12,2021-05-13,2021-05-27,1,-0.022972170478340104,0,0.09749770431588613,0.018697194563429907
pl1s,2021-05-13,2021-05-14,2021-05-28,1,-0.033597039821199104,0,0.09832415059687788,0.018665932759676616
pl1s,2021-05-14,2021-05-17,2021-05-21,1,-0.06224304607152842,0,0.09090909090909091,0.01856393766761515
pl1s,2021-05-17,2021-05-18,2021-06-02,1,-0.026966067378218384,0,0.0991505968778696,0.018523865093599427
pl1s,2021-05-18,2021-05-19,2021-06-03,1,-0.033081143548290726,0,0.0991505968778696,0.0184927467013267
pl1s,2021-05-19,2021-05-20,2021-06-04,1,-0.03427363405427908,0,0.0991505968778696,0.0185348313684284
pl1s,2021-05-20,2021-05-21,2021-06-07,1,0.004607123588245443,1,0.0991505968778696,0.018352876192299753
pl1s,2021-05-21,2021-05-24,2021-06-08,1,-0.012905610515225874,0,0.0991505968778696,0.01867194768288251
pl1s,2021-05-24,2021-05-25,2021-06-09,1,-0.038408944810566226,0,0.09605142332415059,0.018511238189543665
pl1s,2021-05-25,2021-05-26,2021-06-10,1,-0.046210591282831004,0,0.09421487603305785,0.018463683150884383
pl1s,2021-05-26,2021-05-27,2021-06-11,1,-0.024033428665021894,0,0.09421487603305788,0.018282538231802013
pl1s,2021-05-27,2021-05-28,2021-06-14,1,-0.01456770661517659,0,0.09421487603305785,0.0182818927258843
pl1s,2021-05-28,2021-06-01,2021-06-15,1,-0.04352771608936479,0,0.09421487603305785,0.018103510909910442
pl1s,2021-06-01,2021-06-02,2021-06-16,1,-0.04352610287212766,0,0.09421487603305785,0.018033840228798757
pl1s,2021-06-02,2021-06-03,2021-06-17,1,-0.09684253605752957,0,0.09504132231404959,0.01787704732362904
pl1s,2021-06-03,2021-06-04,2021-06-17,1,-0.09847561046451858,0,0.09545454545454546,0.018072323265953007
pl1s,2021-06-04,2021-06-07,2021-06-17,1,-0.10736759792316963,0,0.09595959595959597,0.01789408469804988
pl1s,2021-06-07,2021-06-08,2021-06-17,1,-0.09684253605752957,0,0.09659090909090909,0.017760088728996835
pl1s,2021-06-08,2021-06-09,2021-06-17,1,-0.0875956136681415,0,0.0974025974025974,0.01764666683399678
pl1s,2021-06-09,2021-06-10,2021-06-17,1,-0.08254729586880316,0,0.09848484848484847,0.017518251230562273
pl1s,2021-06-11,2021-06-14,2021-06-17,1,-0.0992482421746752,0,0.1,0.017197292805958806
pl1s,2021-06-14,2021-06-15,2021-06-17,1,-0.08481348703034808,0,0.10000000000000002,0.01711609145457926
pl1s,2021-06-15,2021-06-16,2021-06-17,1,-0.07896321930387096,0,0.1,0.017065801030184805
pl1s,2021-06-16,2021-06-17,2021-07-01,1,0.020037239990241318,1,0.2107142857142857,0.01691390981432825
pl1s,2021-06-17,2021-06-18,2021-07-02,1,0.03985712045199019,1,0.21298701298701295,0.02003555463757409
pl1s,2021-06-18,2021-06-21,2021-07-06,1,0.0279705807404369,1,0.1788961038961039,0.01990248521918264
pl1s,2021-06-21,2021-06-22,2021-07-07,1,0.008353492051364597,1,0.15995670995670996,0.019760954878241362
pl1s,2021-06-22,2021-06-23,2021-07-08,1,-0.01386343829645309,0,0.14859307359307358,0.019756906766132554
pl1s,2021-06-23,2021-06-24,2021-07-09,1,-0.0003649968163648154,0,0.14177489177489175,0.01970359905856594
pl1s,2021-06-29,2021-06-30,2021-07-15,1,0.05864341790478722,1,0.11998884953430408,0.019351729523885627
pl1s,2021-06-30,2021-07-01,2021-07-16,1,0.025213722635059277,1,0.11526629935720845,0.01916601699606828
pl1s,2021-07-01,2021-07-02,2021-07-19,1,-0.015099170652483451,0,0.11216712580348943,0.019015896119606947
pl1s,2021-07-02,2021-07-06,2021-07-20,1,-0.017495328053473536,0,0.10989439853076216,0.01885622368158663
pl1s,2021-07-06,2021-07-07,2021-07-21,1,-0.006119062300065536,0,0.1076216712580349,0.018671354103234995
pl1s,2021-07-07,2021-07-08,2021-07-22,1,0.014872566405855103,1,0.10534894398530764,0.01848588638612072
pl1s,2021-07-08,2021-07-09,2021-07-23,1,-0.03180463700834846,0,0.10307621671258035,0.01831926005829994
pl1s,2021-07-09,2021-07-12,2021-07-26,1,-0.0483450272803152,0,0.1018135904499541,0.018369915382952982
pl1s,2021-07-12,2021-07-13,2021-07-27,1,-0.057126652177800885,0,0.10055096418732781,0.01853393286655966
